age,female,education_num,hours_per_week,government,self_employed,white_collar,blue_collar,service,capital_gain,capital_loss,married,income
26,0,9,40,0,0,0,1,0,0,0,0,0
36,0,9,40,0,0,0,0,1,0,0,1,0
41,1,12,50,0,0,1,0,0,0,0,1,1
67,0,15,48,0,0,1,0,0,20051,0,1,1
39,0,8,50,1,0,1,0,0,0,0,1,0
57,1,2,30,0,0,0,0,1,0,0,0,0
29,0,11,40,0,0,0,1,0,0,0,0,0
31,1,13,45,0,1,0,1,0,0,0,0,0
34,1,9,40,0,0,0,0,0,0,0,0,0
44,0,10,40,0,0,0,1,0,0,0,1,0
29,0,16,40,0,0,1,0,0,0,0,0,0
30,1,10,40,0,0,0,1,0,0,0,0,0
27,0,9,40,0,0,0,1,0,0,0,0,0
27,0,10,50,0,0,0,0,0,0,0,1,0
32,1,9,45,0,0,0,1,0,0,0,0,0
58,1,6,8,0,0,0,0,1,0,0,1,0
35,0,10,40,1,0,0,0,1,0,0,1,0
21,0,9,36,0,0,0,1,0,0,0,0,0
28,0,10,40,0,0,0,1,0,0,0,0,0
46,0,10,50,0,1,1,0,0,0,0,0,0
36,1,9,40,0,1,0,0,1,0,0,0,0
72,1,7,40,0,0,1,0,0,0,0,0,0
35,1,9,40,0,0,0,1,0,0,0,1,0
33,1,11,40,1,0,0,1,0,0,0,0,1
69,1,7,40,0,0,0,1,0,0,0,0,0
35,0,9,40,0,0,0,1,0,0,0,1,0
31,1,9,20,0,0,1,0,0,0,0,0,0
34,1,9,32,0,0,1,0,0,0,0,1,0
30,0,7,40,0,0,0,0,1,0,0,1,0
28,0,13,55,0,0,0,1,0,0,0,0,0
54,0,13,35,0,0,0,0,0,0,0,1,1
47,0,10,50,0,0,1,0,0,0,0,1,1
24,1,9,40,0,0,0,1,0,0,0,0,0
52,0,13,60,0,1,1,0,0,0,0,1,1
20,0,9,48,0,0,0,1,0,0,0,0,0
43,0,14,45,0,1,1,0,0,5013,0,1,0
45,1,4,40,0,0,0,0,1,0,0,0,0
29,0,9,35,0,1,0,1,0,0,0,0,0
47,0,14,42,0,0,1,0,0,0,0,0,0
24,0,9,40,0,0,0,1,0,0,0,0,0
51,0,9,40,0,0,1,0,0,0,0,1,0
17,0,7,12,0,0,0,0,0,0,0,0,0
37,0,11,40,0,0,0,1,0,0,1977,1,1
27,1,16,70,0,0,1,0,0,0,0,0,0
29,0,13,40,0,0,1,0,0,0,0,1,1
18,0,8,25,0,0,0,0,0,0,0,0,0
36,1,12,35,0,1,0,0,0,0,0,0,0
58,1,13,40,1,0,1,0,0,0,0,0,0
26,0,10,45,0,1,0,1,0,0,0,1,0
65,0,10,30,0,0,0,0,0,0,0,1,1
57,0,9,40,0,0,0,0,0,0,0,1,1
59,0,9,40,0,0,0,1,0,0,0,1,0
27,0,9,40,0,0,0,1,0,0,0,1,0
31,0,13,40,0,1,1,0,0,0,0,0,0
21,1,10,24,0,0,0,0,0,0,0,0,0
29,0,10,60,0,0,1,0,0,0,0,0,0
18,0,7,40,0,0,0,0,1,0,0,0,0
52,0,6,47,0,0,0,1,0,0,1887,1,1
57,0,13,80,0,1,1,0,0,0,0,0,0
42,0,9,40,0,0,0,0,0,0,0,1,0
55,1,9,40,0,0,0,0,0,0,0,1,0
60,0,4,48,0,0,0,1,0,0,0,0,1
31,0,13,40,0,0,1,0,0,7688,0,1,1
23,1,13,40,0,0,1,0,0,0,0,0,0
27,0,9,40,0,0,0,0,0,0,0,0,0
23,1,10,25,0,0,0,0,0,0,0,0,0
42,0,15,50,0,1,1,0,0,0,1902,1,1
25,0,10,40,0,0,1,0,0,2174,0,0,0
49,1,13,45,0,0,1,0,0,0,0,0,0
32,0,13,40,0,0,1,0,0,0,0,0,0
19,0,10,28,0,0,1,0,0,0,0,0,0
60,1,4,40,0,0,0,0,1,0,0,0,0
42,0,5,40,1,0,0,0,1,0,0,1,0
35,0,12,40,0,1,0,1,0,0,0,0,0
48,1,9,37,0,0,1,0,0,0,0,0,0
51,0,14,40,0,0,0,1,0,0,0,1,1
29,0,9,40,0,0,0,1,0,0,0,0,0
36,0,9,40,1,0,1,0,0,0,0,0,0
17,1,6,21,0,0,0,0,1,0,0,0,0
52,1,14,60,0,0,1,0,0,6849,0,0,0
24,0,9,40,0,0,0,1,0,0,0,0,0
24,0,9,50,0,0,0,1,0,0,0,1,0
26,0,13,40,1,0,1,0,0,1055,0,0,0
27,1,13,20,0,0,0,0,1,0,0,0,0
39,0,9,60,0,0,0,1,0,0,0,0,0
30,0,9,45,0,0,0,1,0,0,0,1,0
50,0,9,32,0,1,1,0,0,0,0,1,0
52,0,13,55,0,1,0,0,0,0,0,1,0
46,0,15,45,0,0,1,0,0,15024,0,1,1
23,1,13,20,0,0,0,0,0,0,0,0,0
45,1,7,20,0,0,0,0,1,0,0,0,0
65,1,5,24,0,0,0,0,1,0,0,0,0
29,0,11,55,0,0,0,1,0,0,0,1,0
47,0,5,40,0,0,0,1,0,0,0,0,0
30,0,9,60,0,0,0,1,0,0,0,0,0
34,0,9,45,0,0,0,0,0,0,0,1,1
38,0,9,64,0,1,0,0,0,0,0,1,0
33,0,10,40,0,0,1,0,0,0,0,1,1
49,0,13,26,0,0,0,0,0,0,0,1,1
47,1,10,40,0,1,0,0,1,0,0,0,0
49,1,6,40,1,0,0,0,1,0,0,0,0
43,0,10,60,0,0,0,1,0,15024,0,1,1
30,1,13,40,0,0,1,0,0,0,0,1,1
58,0,9,60,0,1,0,1,0,0,0,1,0
19,1,9,14,0,0,0,0,1,0,0,0,0
21,0,13,40,0,0,0,1,0,0,0,0,0
33,0,13,60,0,0,1,0,0,15024,0,1,1
47,0,3,50,0,1,0,1,0,0,0,1,0
52,0,16,60,0,1,1,0,0,0,0,1,1
26,0,9,55,0,0,0,1,0,0,0,0,0
60,0,9,40,0,0,0,1,0,0,0,1,0
21,0,10,40,0,0,0,1,0,0,0,0,0
36,0,10,50,0,0,0,0,0,5178,0,1,1
31,0,10,45,0,0,0,1,0,0,0,1,0
50,0,16,40,0,1,1,0,0,0,0,0,1
31,1,9,40,1,0,1,0,0,0,0,0,0
71,0,9,15,0,0,0,1,0,0,0,1,0
58,0,9,50,0,0,0,0,0,0,0,1,0
30,0,13,40,1,0,1,0,0,0,0,1,1
20,0,10,20,0,0,0,0,1,0,0,0,0
24,0,9,50,0,0,1,0,0,4101,0,0,0
35,0,16,40,0,0,1,0,0,0,0,1,1
38,1,10,45,1,0,1,0,0,0,0,0,0
27,1,9,32,0,0,0,1,0,0,0,0,0
29,1,10,40,1,0,1,0,0,0,0,0,0
70,1,5,15,0,0,0,0,0,1111,0,0,0
34,0,9,45,0,0,0,1,0,0,0,1,0
44,0,4,35,0,0,0,1,0,0,0,1,0
43,0,9,40,0,0,0,1,0,0,0,1,1
44,0,8,40,0,1,0,1,0,0,0,1,1
35,0,14,60,0,0,0,0,0,0,0,0,0
27,0,10,40,0,0,1,0,0,0,0,0,0
43,0,14,38,1,0,1,0,0,0,0,0,0
20,1,10,25,0,0,0,0,0,0,0,0,0
42,1,12,40,0,0,1,0,0,8614,0,0,1
27,0,10,40,1,0,0,1,0,3411,0,1,0
42,0,9,40,0,0,0,1,0,0,0,1,1
20,1,7,40,0,0,0,0,0,0,1762,0,0
24,0,5,40,0,0,0,1,0,0,1721,0,0
48,0,10,40,1,0,1,0,0,0,0,0,0
17,1,7,20,0,0,0,0,0,0,0,0,0
17,0,7,10,0,1,0,1,0,0,0,0,0
33,0,13,40,0,0,1,0,0,0,0,1,1
50,0,9,50,0,1,0,0,0,0,0,1,1
22,1,9,40,0,0,0,0,0,2597,0,0,0
17,0,8,16,0,0,0,0,1,0,0,0,0
32,0,10,40,0,0,1,0,0,0,0,1,0
31,0,9,45,0,0,0,1,0,0,0,0,0
58,0,9,50,0,1,1,0,0,0,0,0,0
29,0,9,48,1,0,0,0,1,0,0,0,0
37,0,11,40,0,0,0,1,0,0,0,1,1
34,0,9,40,0,1,0,1,0,0,0,1,1
23,0,10,40,1,0,1,0,0,0,0,0,0
18,1,7,5,1,0,1,0,0,0,0,0,0
34,1,9,40,0,0,1,0,0,0,0,0,0
66,0,4,4,0,0,0,0,0,0,0,0,0
45,1,13,55,1,0,1,0,0,0,0,1,0
41,0,14,35,0,0,1,0,0,0,0,0,0
26,0,9,30,0,0,0,0,1,0,0,0,0
54,0,10,40,1,0,0,1,0,0,0,1,0
24,1,10,45,0,0,0,1,0,0,0,0,0
42,0,10,50,0,0,1,0,0,0,0,1,0
20,0,10,20,0,0,1,0,0,0,0,0,0
23,1,13,20,1,0,1,0,0,0,0,0,0
25,0,12,45,0,0,0,0,0,0,0,0,0
35,0,14,60,0,0,1,0,0,0,0,0,1
31,0,14,40,0,0,1,0,0,0,1902,1,1
30,1,13,40,0,0,1,0,0,0,0,0,0
19,1,9,20,0,0,0,0,0,0,0,0,0
36,0,13,50,1,0,1,0,0,0,0,0,0
31,1,13,40,0,0,0,0,0,0,1380,0,0
21,0,10,30,0,0,0,1,0,0,0,0,0
31,0,10,40,0,1,0,1,0,0,0,1,0
46,1,16,65,0,0,1,0,0,25236,0,0,1
44,1,13,50,0,0,1,0,0,0,0,0,1
40,0,8,40,0,0,0,0,1,0,0,1,0
45,0,10,40,0,0,0,0,0,0,0,0,0
60,0,9,35,0,0,0,1,0,0,0,1,0
18,0,7,25,0,0,0,0,1,0,0,0,0
28,0,13,40,0,0,1,0,0,0,0,1,0
36,1,10,40,0,0,1,0,0,0,0,0,0
36,0,13,40,0,0,1,0,0,0,0,0,0
40,0,11,40,0,0,1,0,0,4386,0,1,0
36,1,13,35,1,0,1,0,0,0,0,0,0
31,1,9,40,0,0,0,0,1,0,0,0,0
33,0,9,40,0,0,0,1,0,0,0,1,0
19,1,9,40,1,0,1,0,0,0,0,0,0
22,1,10,15,0,0,0,0,0,0,0,0,0
34,0,13,45,0,0,1,0,0,0,0,1,1
33,0,9,40,0,0,0,0,1,0,0,0,0
41,0,9,60,0,0,0,1,0,0,2051,1,0
29,0,13,40,0,0,1,0,0,4650,0,0,0
50,0,9,42,1,0,1,0,0,0,0,1,1
42,0,13,45,0,0,1,0,0,7298,0,1,1
43,0,13,40,0,0,1,0,0,0,0,0,1
44,1,9,40,0,0,0,0,0,0,0,1,0
20,1,10,20,0,0,0,0,1,0,0,0,0
31,0,9,40,0,0,0,0,1,0,0,1,0
65,0,7,59,0,1,1,0,0,9386,0,1,1
23,1,10,24,0,0,0,0,1,0,0,0,0
55,1,10,40,0,0,1,0,0,0,0,0,0
26,0,11,45,0,0,1,0,0,0,2377,1,0
25,1,11,15,0,0,0,0,1,0,0,0,0
45,1,10,40,0,0,0,0,0,0,0,1,0
35,0,10,40,0,0,0,1,0,2407,0,1,0
36,1,10,36,0,0,0,0,0,0,0,0,0
43,0,13,50,1,0,1,0,0,0,0,1,0
56,1,9,20,0,0,0,0,1,594,0,0,0
42,0,13,40,0,0,1,0,0,0,0,1,1
19,1,10,25,0,0,0,0,1,0,0,0,0
55,0,9,72,0,1,0,1,0,0,0,1,0
42,1,14,50,0,0,1,0,0,14084,0,0,1
26,0,11,40,0,0,1,0,0,0,0,0,0
17,0,8,20,0,0,0,1,0,0,0,0,0
42,1,13,40,1,0,1,0,0,0,0,1,1
55,0,9,40,0,0,0,1,0,7688,0,1,1
32,1,10,40,0,0,1,0,0,0,0,0,0
29,0,7,40,0,0,0,1,0,0,0,0,0
46,0,13,37,1,0,1,0,0,0,0,1,0
29,0,13,40,1,0,1,0,0,7688,0,1,1
22,0,13,20,0,0,1,0,0,0,0,0,0
58,0,6,40,0,1,0,1,0,0,0,1,0
23,0,9,50,0,0,0,1,0,0,0,0,0
39,0,9,40,0,0,0,1,0,0,0,0,0
27,0,11,38,0,0,0,1,0,0,0,0,0
54,0,9,40,0,0,0,1,0,0,0,1,1
33,1,13,45,1,0,1,0,0,0,0,0,0
46,1,9,40,1,0,1,0,0,0,0,1,1
37,0,9,40,0,0,0,1,0,0,0,0,0
36,1,9,18,0,0,0,0,1,0,0,0,0
59,1,9,38,1,0,1,0,0,0,0,1,1
34,0,9,40,1,0,0,0,1,0,0,0,0
53,0,16,70,0,1,1,0,0,0,0,1,1
51,0,13,55,0,0,0,0,0,0,0,0,1
32,1,6,42,0,0,0,0,1,0,0,0,0
31,0,10,40,1,0,0,0,1,0,0,0,0
22,1,10,30,0,0,0,0,0,0,0,1,0
47,1,13,50,0,1,0,0,0,0,0,0,0
32,0,9,40,0,0,0,1,0,0,0,0,0
26,1,10,38,0,0,0,1,0,0,0,0,0
37,0,3,32,0,0,0,1,0,0,0,0,0
31,0,9,55,0,0,0,1,0,0,0,0,0
37,1,11,24,0,0,1,0,0,0,0,1,1
55,0,9,38,0,0,0,0,0,0,0,0,0
23,0,11,56,1,0,1,0,0,0,0,0,0
36,1,10,40,0,0,1,0,0,0,0,0,0
34,0,14,40,0,0,1,0,0,0,0,1,0
43,0,13,50,0,0,0,0,0,0,0,1,1
54,0,10,40,0,0,1,0,0,0,0,0,0
43,0,10,40,1,0,0,1,0,0,0,1,0
28,1,11,42,0,0,0,1,0,0,1669,0,0
40,0,11,50,0,0,1,0,0,0,0,1,1
41,0,10,60,0,1,1,0,0,0,0,1,0
40,1,13,55,0,0,0,0,0,0,0,0,1
42,1,10,38,0,0,1,0,0,0,0,0,0
61,0,9,50,0,1,0,1,0,0,2352,1,0
18,0,8,30,0,0,0,1,0,0,0,0,0
59,0,9,16,0,0,0,0,0,0,0,1,0
21,1,9,40,0,0,0,0,0,1055,0,0,0
48,0,11,50,0,0,1,0,0,0,0,1,1
41,0,13,40,0,1,1,0,0,0,0,1,0
18,0,10,33,0,0,0,0,0,0,0,0,0
23,1,9,40,0,0,0,0,0,2463,0,0,0
60,0,9,60,0,0,0,1,0,0,0,1,1
22,0,10,20,0,0,0,0,1,0,0,0,0
61,0,9,40,0,0,0,1,0,0,0,1,0
25,0,9,40,0,0,0,1,0,0,0,0,0
46,0,14,35,0,0,1,0,0,0,0,0,1
43,0,13,40,0,0,1,0,0,0,1902,1,1
43,0,12,40,0,0,0,1,0,0,0,0,0
24,0,9,30,0,0,0,0,1,0,1721,0,0
68,0,7,20,0,1,0,1,0,0,0,0,0
31,1,9,38,0,0,1,0,0,0,0,0,0
17,1,7,20,0,0,0,0,0,0,0,0,0
32,0,9,48,0,0,0,1,0,5178,0,1,1
50,0,14,40,0,0,0,0,0,0,0,0,0
33,0,13,47,0,0,1,0,0,3103,0,1,1
64,0,13,40,0,0,1,0,0,0,0,1,1
20,0,9,30,0,0,0,1,0,0,0,0,0
30,1,9,36,0,0,0,0,1,0,0,0,0
22,0,10,40,0,0,0,0,0,0,0,0,0
43,0,10,45,0,0,1,0,0,0,0,0,0
22,0,10,40,0,0,1,0,0,0,0,0,0
17,0,6,20,0,0,0,1,0,0,0,0,0
47,1,9,75,0,1,0,0,1,0,0,1,0
41,1,11,60,0,0,1,0,0,0,0,0,0
56,0,10,50,0,0,0,1,0,0,0,1,1
64,0,9,45,0,0,0,1,0,0,0,1,0
47,0,9,50,0,0,0,1,0,0,0,1,1
48,0,11,40,0,0,1,0,0,0,0,0,0
31,1,14,46,0,0,1,0,0,0,0,0,0
29,0,11,40,0,0,1,0,0,0,0,0,0
30,1,9,40,0,0,1,0,0,0,0,0,0
32,0,9,60,0,0,1,0,0,0,1672,1,0
57,0,9,42,0,0,0,1,0,0,653,0,1
62,1,9,40,0,0,0,0,1,0,0,0,0
39,1,9,24,0,0,0,1,0,0,0,0,0
43,0,10,25,0,0,1,0,0,0,0,0,0
24,0,13,40,0,1,0,0,0,0,0,0,0
42,0,7,15,0,0,0,0,0,0,0,1,0
53,1,10,40,0,0,1,0,0,4386,0,1,1
26,0,10,40,0,0,0,1,0,0,0,0,0
73,0,9,40,0,1,1,0,0,0,0,1,0
72,1,7,24,0,0,0,0,0,0,0,0,0
55,0,9,40,0,0,0,1,0,0,0,1,0
25,0,9,40,0,0,1,0,0,0,0,0,0
41,1,13,50,0,0,1,0,0,0,0,0,1
24,0,13,50,0,0,1,0,0,0,0,0,0
63,0,9,6,0,0,0,1,0,0,0,0,0
17,0,7,20,0,0,0,0,0,0,0,0,0
35,0,10,50,0,0,0,1,0,0,0,1,0
51,0,10,40,0,0,1,0,0,0,0,1,1
62,1,13,48,1,0,1,0,0,0,0,0,0
55,0,9,40,0,0,0,1,0,4386,0,1,1
43,0,10,40,0,0,1,0,0,0,0,0,0
40,1,9,50,1,0,0,0,1,0,0,0,0
37,0,13,45,0,0,1,0,0,0,0,1,1
39,0,13,40,0,0,0,1,0,0,0,1,0
31,0,9,18,0,0,0,1,0,0,0,0,0
61,1,14,40,0,0,1,0,0,0,0,0,1
26,1,11,55,0,0,1,0,0,0,0,0,0
46,0,9,50,0,1,0,0,0,0,0,1,0
26,1,13,40,0,0,1,0,0,0,0,0,0
48,0,16,50,1,0,1,0,0,0,0,0,1
34,0,9,40,0,0,0,1,0,0,0,0,0
34,1,9,40,1,0,1,0,0,0,0,0,0
59,0,9,40,0,0,0,0,1,0,0,1,1
34,1,13,40,0,0,1,0,0,0,0,0,0
49,1,13,56,0,0,1,0,0,0,0,0,1
18,1,7,20,0,0,1,0,0,0,0,0,0
43,0,9,40,0,0,0,1,0,0,0,1,0
48,0,7,50,0,0,1,0,0,0,0,1,0
28,0,10,70,0,1,1,0,0,0,0,1,0
33,0,9,40,0,0,0,1,0,0,0,1,0
24,1,10,15,0,0,0,0,0,0,0,0,0
21,0,6,40,0,0,0,1,0,0,0,0,0
17,0,7,28,0,0,0,0,0,0,0,0,0
39,0,10,50,0,0,0,1,0,0,0,1,1
29,0,13,40,0,1,1,0,0,0,0,0,0
44,0,13,40,0,0,1,0,0,0,0,1,1
24,0,10,50,0,0,0,1,0,0,0,0,0
71,0,14,40,0,1,0,0,0,10605,0,1,1
51,0,13,40,0,1,0,0,0,0,2415,1,1
55,0,3,25,0,0,0,0,1,0,0,0,0
41,0,13,60,0,0,1,0,0,0,0,1,1
23,1,9,7,0,0,0,1,0,0,0,0,0
38,1,11,40,0,0,1,0,0,0,0,0,0
39,0,9,40,0,0,0,1,0,0,0,1,1
19,1,9,30,0,0,1,0,0,0,0,0,0
49,1,5,40,0,0,0,1,0,0,0,0,0
32,0,13,40,0,0,1,0,0,0,0,1,1
27,0,9,70,0,0,0,1,0,0,0,1,0
38,0,13,50,0,0,0,0,0,0,0,1,1
33,1,10,60,0,0,0,1,0,0,0,1,0
63,0,10,15,0,0,0,0,0,0,0,1,0
23,0,13,28,0,0,1,0,0,0,0,0,0
33,0,10,60,0,1,0,1,0,0,0,1,0
54,0,9,40,0,1,0,0,0,0,0,1,0
29,1,11,45,0,0,1,0,0,2174,0,0,0
48,1,10,30,0,0,0,0,0,0,0,0,0
35,0,13,40,0,1,1,0,0,0,0,0,0
28,1,11,40,0,0,1,0,0,0,0,1,0
37,0,13,50,0,0,1,0,0,7688,0,1,1
42,0,15,65,0,1,0,1,0,0,0,1,1
40,0,14,40,0,0,1,0,0,0,0,1,0
47,0,10,55,0,0,0,0,0,0,0,0,0
22,1,13,50,0,0,1,0,0,0,0,0,0
30,0,13,45,0,0,1,0,0,0,0,1,1
28,0,9,40,0,0,1,0,0,0,0,1,0
63,0,4,55,1,0,0,0,1,0,0,1,0
51,0,5,20,0,1,0,1,0,0,0,1,0
22,1,9,40,0,0,0,1,0,0,0,0,0
27,0,12,40,0,0,0,0,0,0,0,1,0
35,0,9,45,0,0,0,0,0,0,0,0,0
46,1,9,38,0,0,0,1,0,0,0,0,0
37,0,10,52,0,0,0,1,0,0,0,0,0
24,0,13,15,0,0,1,0,0,0,0,0,0
37,0,9,10,0,1,0,1,0,0,0,0,0
53,0,10,40,0,0,1,0,0,0,0,1,0
27,0,9,30,0,0,0,0,0,0,0,0,0
38,0,10,44,0,0,0,1,0,0,0,0,0
53,0,6,60,0,1,0,1,0,0,0,1,0
34,0,10,40,0,0,0,1,0,0,0,0,0
23,0,9,40,0,0,0,0,0,0,0,0,0
39,0,13,45,0,0,1,0,0,15024,0,1,1
43,1,14,50,0,0,1,0,0,0,0,1,0
67,0,9,40,0,1,1,0,0,0,0,1,1
81,0,9,30,0,1,1,0,0,0,0,1,0
21,0,10,20,0,0,0,0,1,0,0,0,0
23,0,10,25,0,0,0,0,0,0,0,0,0
25,0,10,40,0,0,0,1,0,0,0,0,0
42,1,3,38,0,0,0,1,0,0,0,1,0
38,1,10,40,0,0,1,0,0,0,0,1,0
64,0,9,5,0,0,0,0,0,0,0,1,0
32,0,9,40,0,0,0,1,0,0,0,1,0
37,0,9,40,0,0,0,1,0,0,0,1,0
51,0,14,60,0,0,1,0,0,0,0,1,1
22,1,10,42,0,0,0,0,0,0,0,0,0
33,1,2,40,0,0,0,0,1,0,0,0,0
42,0,9,55,0,0,0,1,0,0,0,0,0
19,1,10,10,0,0,0,0,0,0,0,0,0
51,0,1,40,1,0,0,0,1,0,0,1,0
23,1,9,40,0,0,1,0,0,0,0,1,0
37,0,7,44,0,0,0,1,0,3103,0,1,1
37,0,9,99,0,0,0,1,0,0,0,1,1
47,1,14,25,0,0,1,0,0,0,0,0,0
41,0,15,40,0,0,1,0,0,0,2415,1,1
33,0,9,30,0,0,0,1,0,0,0,1,0
31,0,13,40,0,0,0,0,0,0,0,0,1
31,1,12,40,0,0,0,0,1,0,0,0,0
35,0,9,40,0,0,0,1,0,0,0,1,0
38,0,9,40,0,1,1,0,0,0,0,1,1
18,1,9,45,0,0,0,0,1,0,0,0,0
20,0,9,40,0,0,0,1,0,0,0,1,0
54,1,10,35,1,0,1,0,0,0,0,0,0
40,1,10,40,0,0,1,0,0,0,0,0,0
36,1,13,45,0,1,1,0,0,0,1977,1,1
43,0,10,35,0,0,0,1,0,0,0,0,0
44,0,10,40,0,1,0,1,0,0,0,0,0
44,1,9,40,1,0,1,0,0,0,0,1,1
43,0,14,43,0,0,1,0,0,0,0,1,1
51,1,4,40,0,0,0,0,1,0,0,0,0
18,1,9,20,0,0,0,0,1,0,0,0,0
51,0,10,40,0,0,1,0,0,0,0,1,0
41,0,6,30,0,0,0,1,0,0,0,1,0
44,0,10,70,0,1,0,0,0,0,0,1,1
33,0,6,40,1,0,0,1,0,0,0,0,0
33,0,13,40,0,1,1,0,0,0,0,1,1
42,0,12,40,0,0,1,0,0,0,0,1,1
25,0,10,45,0,0,1,0,0,0,0,1,0
32,1,9,38,0,0,0,1,0,0,0,0,0
32,0,13,70,0,0,0,1,0,0,0,1,0
36,1,6,40,0,0,1,0,0,0,0,0,0
28,0,9,40,0,0,0,1,0,0,0,1,0
20,1,9,20,0,0,0,0,1,0,0,0,0
35,0,10,60,0,1,0,0,0,0,0,1,1
55,0,9,20,0,1,0,1,0,0,0,1,0
48,0,13,40,0,0,1,0,0,0,0,1,1
36,1,11,20,0,0,0,0,0,0,0,0,0
34,0,9,35,0,0,0,1,0,0,0,1,1
28,1,13,35,0,0,1,0,0,0,0,0,0
67,0,13,40,0,0,1,0,0,0,2392,0,1
37,0,9,40,0,0,0,1,0,0,0,1,0
44,0,9,70,0,0,0,1,0,0,0,0,0
25,1,10,40,0,0,0,0,0,0,0,0,0
21,1,10,40,0,0,1,0,0,4101,0,0,0
40,0,14,35,1,0,1,0,0,0,0,1,1
78,1,9,40,0,0,0,0,1,2964,0,0,0
34,0,9,40,0,0,0,1,0,0,0,0,0
49,1,9,44,0,0,1,0,0,0,0,0,0
22,1,12,40,0,0,1,0,0,0,0,0,0
23,1,9,40,0,0,0,0,0,0,0,0,0
60,0,9,42,0,1,0,1,0,0,0,0,0
45,0,9,40,1,0,0,0,1,0,0,0,1
63,1,11,20,0,0,0,0,1,0,0,0,0
41,1,9,35,0,0,0,1,0,0,0,0,0
47,1,9,40,0,0,1,0,0,0,0,0,0
44,0,9,40,0,0,0,1,0,0,0,0,0
51,1,10,40,0,0,1,0,0,3325,0,0,0
46,0,13,40,0,0,0,0,0,0,1504,0,0
41,0,11,40,0,0,0,1,0,0,0,1,0
50,0,9,30,0,1,0,1,0,0,0,1,0
47,0,9,50,0,0,1,0,0,0,0,1,1
35,0,9,45,0,0,1,0,0,0,0,0,0
56,0,9,55,0,0,1,0,0,0,0,1,1
45,0,14,45,0,0,1,0,0,0,0,0,0
48,0,13,58,1,0,1,0,0,0,0,0,1
40,0,10,40,0,0,0,1,0,2580,0,1,0
39,0,13,50,0,1,1,0,0,15024,0,1,1
20,0,10,40,0,0,0,0,1,0,0,0,0
50,0,16,65,0,0,1,0,0,0,1902,1,1
38,1,9,40,1,0,1,0,0,0,0,1,1
23,1,13,60,1,0,1,0,0,0,0,0,0
31,0,9,16,0,0,0,0,1,0,0,0,0
58,0,13,40,0,0,1,0,0,0,0,1,0
66,0,9,40,0,0,0,1,0,0,0,0,0
39,0,9,40,0,1,1,0,0,0,0,1,1
54,0,9,52,0,1,0,1,0,15024,0,1,1
26,0,10,50,0,0,0,0,0,0,0,1,0
51,1,9,40,0,0,0,1,0,0,0,0,0
34,0,11,40,0,0,0,1,0,0,0,0,0
50,0,9,40,0,0,0,1,0,3103,0,1,1
42,0,10,44,0,0,1,0,0,0,0,1,1
38,0,14,25,0,0,1,0,0,0,0,1,0
48,0,4,40,0,0,0,1,0,0,0,1,0
33,1,11,40,0,0,1,0,0,0,0,1,1
51,1,9,32,0,0,0,0,1,0,0,0,0
22,0,9,40,0,0,0,1,0,0,0,0,0
19,0,9,30,0,0,0,0,0,0,0,0,0
41,0,10,50,0,0,0,1,0,0,0,0,0
48,0,14,35,1,0,1,0,0,0,0,1,1
42,1,9,30,0,0,0,0,0,0,0,0,0
34,0,10,40,0,0,0,0,1,0,0,1,0
23,1,9,40,0,0,0,1,0,0,0,0,0
56,0,9,50,0,0,0,0,1,0,0,1,0
30,0,13,45,0,0,1,0,0,0,0,0,0
45,0,9,55,0,0,1,0,0,0,0,1,1
48,1,6,40,0,0,1,0,0,0,0,1,0
48,0,14,50,0,1,0,0,0,0,0,0,0
31,1,11,40,0,0,1,0,0,0,0,0,0
20,0,12,20,1,0,0,0,1,0,1719,0,0
27,0,10,40,0,0,0,0,0,0,0,0,0
32,1,9,40,0,0,0,0,1,0,0,0,0
76,0,4,2,0,0,0,0,0,0,0,0,0
19,0,9,40,0,0,0,0,0,0,2001,0,0
66,0,5,1,0,1,1,0,0,1409,0,1,0
37,0,9,75,0,0,0,0,1,0,0,0,0
34,1,9,30,0,0,0,0,1,0,0,0,0
34,1,7,8,0,0,0,0,0,0,0,1,0
90,1,9,40,0,0,0,0,1,0,0,0,0
23,1,10,40,0,0,0,1,0,0,0,0,0
43,1,10,40,0,0,1,0,0,0,0,0,0
44,0,13,60,0,0,1,0,0,7688,0,1,1
24,1,10,37,0,0,1,0,0,0,0,0,0
28,0,15,55,0,0,1,0,0,0,0,0,0
64,1,12,20,0,0,0,0,0,0,0,0,0
23,0,10,40,0,0,0,0,1,0,0,1,0
20,1,10,50,0,0,0,0,0,0,0,0,0
36,0,13,50,0,0,1,0,0,0,1902,1,1
61,0,9,40,0,0,0,1,0,0,0,1,0
53,0,13,40,0,1,0,0,0,0,0,1,1
30,0,13,40,0,0,1,0,0,7298,0,1,1
52,0,10,55,0,1,0,0,0,0,0,1,1
38,0,10,40,0,0,0,1,0,0,0,0,0
32,0,13,40,0,0,0,0,0,0,0,1,0
30,0,8,75,0,1,0,1,0,0,0,1,0
41,1,11,40,0,0,0,1,0,0,0,0,0
49,0,14,40,1,0,1,0,0,0,1902,1,1
45,0,9,47,0,0,0,1,0,0,0,1,1
43,0,9,35,0,1,1,0,0,0,0,1,0
61,0,9,40,0,0,0,1,0,3471,0,1,0
54,0,9,32,0,0,0,0,1,0,0,1,0
34,1,12,40,0,0,0,0,1,0,0,0,0
